正韻卷番	韻目	IPA	正韻小韻分隔	正韻字頭	正韻反切	ytenx小韻番	正韻牋字頭(ytenx)	正韻牋反切(ytenx)
14	轄	khiat	○	楬	丘瞎切	2022	楬	丘瞎切
14	轄	kwat	○	刮	古滑切	2023	刮	古滑切
14	轄	ʂwat	○	刷	數滑切	2024	刷	數滑切
14	轄	tʂat	○	哳	陟轄切	2025	哳	陟轄切
14	轄	mȁt	○	帓	莫轄切	2026	帓	莫轄切
14	轄	that	○	獺	逖轄切	2027	獺	逖轄切
14	轄	hiat	○	瞎	許轄切	2028	瞎	許轄切
14	轄	ɖʐȁt	○	䥷	查轄切	2029	𨰉	查轄切
14	轄	tswat	○	拶	宗滑切	2030	拶	宗滑切
14	轄	fvȁt	○	伐	房滑切	2031	伐	房滑切
14	轄	vȁt	○	韈	無發切	2032	韈	無發切
14	轄	fat	○	髮	方伐切	2033	髮	方伐切
15	屑	siɛt	五屑¶¶	屑	先結切	2034	屑	先結切
15	屑	siɛt	○	𨇨	NA	2034	𨇨	NA
15	屑	ŋiɛ̏t	○	孽	魚列切	2035	孽	魚列切
15	屑	kiɛt	○	結	古屑切	2036	結	古屑切
15	屑	khyuɛt	○	闕	丘月切	2037	闕	丘月切
15	屑	giɛ̏t	○	朅	竒熱切	2038	朅	琦熱切
15	屑	biɛ̏t	○	別	避列切	2039	別	避列切
15	屑	piɛt	○	鼈	必列切	2040	鼈	必列切
15	屑	liɛ̏t	○	列	良薛切	2041	列	良薛切
15	屑	(ŋ)jyuɛ̏t	○	月	魚厥切	2042	月	魚厥切
15	屑	ʔiɛt	○	謁	於歇切	2043	謁	於歇切
15	屑	ɦyuɛ̏t	○	穴	胡决切	2044	穴	胡决切
15	屑	hyuɛt	○	烕	呼决切	2045	烕	呼决切
15	屑	tʃyuɛt	○	拙	朱劣切	2046	拙	朱劣切
15	屑	miɛ̏t	○	滅	彌列切	2047	滅	彌列切
15	屑	giɛ̏t	○	傑	巨列切	2048	傑	巨列切
15	屑	ʒiɛ̏t	○	熱	而列切	2049	熱	而列切
15	屑	phiɛt	○	撆	匹蔑切	2050	撆	匹蔑切
15	屑	syuɛt	○	雪	蘇絶切	2051	雪	蘇絕切
15	屑	khiɛt	○	挈	詰結切	2052	挈	詰結切
15	屑	dʒyuɛ̏t	○	茁	側劣切	2053	茁	側劣切
15	屑	dzyuɛt	○	絕	情雪切	2054	絕	情雪切
15	屑	ʃyuɛt	○	說	輸爇切	2055	說	輸𤑔切
15	屑	tsiɛt	○	節	子結切	2056	節	子結切
15	屑	dziɛ̏t	○	截	昨結切	2057	截	昨結切
15	屑	thiɛt	○	鐵	他結切	2058	鐵	他結切
15	屑	ʔyuɛt	○	抉	一决切	2059	抉	一决切
15	屑	tʃhyuɛt		歠	昌悅切	2060	歠	昌悅切
15	屑	lyuɛ̏t	○	劣	力輟切	2061	劣	力輟切
15	屑	ʒyuɛ̏t	○	爇	儒劣切	2062	𤑔	儒劣切
15	屑	kyuɛt	○	厥	居月切	2063	厥	居月切
15	屑	kyuɛt	○	鴂	NA	2063	鴂	NA
15	屑	tʃhiɛt	○	徹	敕列切	2064	徹	敕列切
15	屑	dʒiɛ̏t	○	轍	直列切	2065	轍	直列切
15	屑	gyuɛ̏t	○	橜	其月切	2066	橜	其月切
15	屑	tʃiɛt	○	浙	之列切	2067	浙	之列切
15	屑	ɦiɛ̏t	○	纈	胡結切	2068	纈	胡結切
15	屑	jiɛ̏t	○	曳	延結切	2069	曳	延結切
15	屑	ʃiɛt	○	設	式列切	2070	設	式列切
15	屑	niɛ̏t	○	涅	乃結切	2071	涅	乃結切
15	屑	ʃʒiɛ̏t	○	舌	食列切	2072	舌	食列切
15	屑	diɛ̏t	○	耊	杜結切	2073	耋	杜結切
15	屑	hiɛt	○	歇	許竭切	2074	歇	許竭切
15	屑	tshiɛt		切	千結切	2075	切	千結切
15	屑	ʂwat	○	刷	所劣切	2076	刷	所劣切
15	藥	jiɔ̏k	六藥¶¶	藥	弋灼切	2077	藥	弋灼切
15	藥	(ŋ)jiɔ̏k	○	嶽	逆角切	2078	嶽	逆角切
15	藥	ʔiɔk	○	渥	乚角切	2079	渥	乙角切
15	藥	ʔiɔk	○	約	乚却切	2080	約	乙却切
15	藥	hiɔk	○	謔	迄却切	2081	謔	迄却切
15	藥	fvɔ̏k	○	縛	符約切	2082	縛	符約切
15	藥	siɔk	○	削	息約切	2083	削	息約切
15	藥	sɔk	○	索	昔各切	2084	索	昔各切
15	藥	tshɔk	○	錯	七各切	2085	錯	七各切
15	藥	tshiɔk	○	鵲	七雀切	2086	鵲	七雀切
15	藥	dziɔ̏k	○	皭	疾雀切	2087	皭	疾雀切
15	藥	tsiɔk	○	爵	卽約切	2088	爵	即約切
15	藥	tsɔk	○	作	卽各切	2089	作	即各切
15	藥	dzɔ̏k	○	昨	疾各切	2090	昨	疾各切
15	藥	ʃiɔk	○	鑠	式灼切	2091	鑠	式灼切
15	藥	ɖʐɔ̏k	○	浞	食角切	2092	浞	食角切
15	藥	ʂɔk	○	朔	色角切	2093	朔	色角切
15	藥	tʃiɔk	○	灼	職略切	2094	灼	職略切
15	藥	dʒiɔ̏k	○	箸	直略切	2095	箸	直略切
15	藥	tʃhiɔk	○	綽	尺約切	2096	綽	尺約切
15	藥	ʃʒiɔ̏k	○	杓	裳灼切	2097	杓	裳灼切
15	藥	ʒiɔ̏k	○	若	如灼切	2098	若	如灼切
15	藥	liɔ̏k	○	略	力灼切	2099	略	力灼切
15	藥	khiɔk	○	却	乞約切	2100	却	乞約切
15	藥	khyuɔk	○	躩	丘縛切	2101	躩	丘縛切
15	藥	khɔk	○	恪	克各切	2102	恪	克各切
15	藥	kiɔk		覺	訖岳切	2103	覺	訖岳切
15	藥	giɔ̏k	○	噱	極虐切	2104	噱	極虐切
15	藥	kyuɔk	○	矍	厥縛切	2105	矍	厥縛切
15	藥	kɔk	○	各	葛鶴切	2106	各	葛鶴切
15	藥	ʔwɔk	○	雘	烏郭切	2107	雘	烏郭切
15	藥	hwɔk	○	霍	忽郭切	2108	霍	忽郭切
15	藥	ɦwɔ̏k	○	穫	胡郭切	2109	穫	胡郭切
15	藥	hyuɔk	○	戄	許縛切	2110	戄	許縛切
15	藥	thɔk	○	託	他各切	2111	託	他各切
15	藥	lɔ̏k	○	洛	歴各切	2112	洛	歷各切
15	藥	nɔ̏k	○	諾	奴各切	2113	諾	奴各切
15	藥	pɔk	○	博	伯各切	2114	博	伯各切
15	藥	bɔ̏k	○	雹	弼角切	2115	雹	弼角切
15	藥	tɦɔ̏k	○	鐸	達各切	2116	鐸	達各切
15	藥	phɔk	○	朴	匹各切	2117	朴	匹各切
15	藥	mɔ̏k	○	莫	末各切	2118	莫	末各切
15	藥	ɦɔ̏k	○	鶴	曷各切	2119	鶴	曷各切
15	藥	hɔk	○	𦞦	黒各切	2120	臛	黑各切
15	藥	ɦiɔ̏k	○	學	轄覺切	2121	學	轄覺切
15	藥	khwɔk	○	廓	苦郭切	2122	廓	苦郭切
15	藥	kwɔk	○	郭	古博切	2123	郭	古博切
15	藥	ʔɔk	○	惡	遏各切	2124	惡	遏各切
15	藥	ŋɔ̏k		諤	逆各切	2125	諤	逆各切
15	藥	tʂhɔk	○	娖	測角切	2126	娖	測角切
15	藥	tʂɔk	○	捉	竹角切	2127	捉	竹角切
15	藥	ɖʐɔ̏k	○	濁	直角切	2128	濁	直角切
15	藥	tʂhɔk	○	㪬	敕角切	not_found_in_tciengh_ghiunh_tsen	not_found_in_tciengh_ghiunh_tsen	not_found_in_tciengh_ghiunh_tsen
16	陌	mə̏k	¶七陌¶¶	陌	莫白切	2129	陌	莫白切
16	陌	phək	○	拍	普伯切	2130	拍	普伯切
16	陌	pək	○	百	博陌切	2131	百	博陌切
16	陌	bə̏k	○	白	簿陌切	2132	白	薄陌切
16	陌	ɖʐə̏k	○	宅	直格切	2133	宅	直格切
16	陌	tʂhək	○	坼	耻格切	2134	坼	恥格切
16	陌	pək	○	檗	博厄切	2135	檗	搏厄切
16	陌	hək	○	赫	呼格切	2136	赫	呼格切
16	陌	hək	○	黑	迄得切	2137	黑	迄得切
16	陌	khək	○	客	乞格切	2138	客	乞格切
16	陌	kək		格	各頟切	2139	格	各頟切
16	陌	ŋə̏k	○	額	卾格切	2140	額	鄂格切
16	陌	ɦwə̏k	○	畫	霍虢切	2141	畫	霍虢切
16	陌	kwək	○	虢	古伯切	2142	虢	古伯切
16	陌	ʂək	○	索	色窄切	2143	索	色窄切
16	陌	tʂək	○	窄	側格切	2144	窄	側格切
16	陌	ʔək	○	厄	乙革切	2145	厄	乙革切
16	陌	ɖʐə̏k	○	賾	士革切	2146	賾	士革切
16	陌	sik	○	昔	思積切	2147	昔	思積切
16	陌	tshik	○	刺	七迹切	2148	刺	七迹切
16	陌	szȉk	○	席	祥亦切	2149	席	祥亦切
16	陌	dzȉk	○	寂	前歴切	2150	寂	前歷切
16	陌	tsik	○	積	資昔切	2151	積	資昔切
16	陌	ʃik	○	釋	施隻切	2152	釋	施隻切
16	陌	tʃhik	○	尺	昌石切	2153	尺	昌石切
16	陌	tʃhik	○	𪀦	NA	2153	𪀦	NA
16	陌	tʃik	○	隻	之石切	2154	隻	之石切
16	陌	tʃik	○	膱	NA	2154	膱	NA
16	陌	ʃʒȉk	○	石	裳隻切	2155	石	裳隻切
16	陌	dʒȉk	○	擲	直隻切	2156	擲	直隻切
16	陌	ʔik	○	益	伊昔切	2157	益	伊昔切
16	陌	jȉk		繹	夷益切	2158	繹	夷益切
16	陌	pik	○	壁	必歴切	2159	壁	必歷切
16	陌	phik	○	僻	匹亦切	2160	僻	匹亦切
16	陌	nȉk	○	匿	女力切	2161	匿	女力切
16	陌	bȉk	○	闢	毗亦切	2162	闢	毗亦切
16	陌	gyuə̏k	○	玃	俱碧切	2163	玃	俱碧切
16	陌	khyuək	○	躩	驅碧切	2164	躩	驅碧切
16	陌	hik	○	虩	迄逆切	2165	𧈅	迄逆切
16	陌	kik	○	戟	訖逆切	2166	戟	訖逆切
16	陌	gȉk	○	劇	竭戟切	2167	劇	竭戟切
16	陌	ŋȉk	○	逆	宜㦸切	2168	逆	宜戟切
16	陌	khyuək	○	隙	乞逆切	2169	隙	乞逆切
16	陌	mȉk	○	覓	莫狄切	2170	覓	莫狄切
16	陌	tik	○	的	丁歴切	2171	的	丁歷切
16	陌	thik	○	逖	他歴切	2172	逖	他歷切
16	陌	dȉk	○	狄	杜歴切	2173	狄	杜歷切
16	陌	lȉk	○	厯	郞狄切	2174	歷	郎狄切
16	陌	ɦȉk	○	檄	刑狄切	2175	檄	刑狄切
16	陌	khik	○	喫	苦擊切	2176	喫	苦擊切
16	陌	khyuək	○	闃	苦狊切	2177	闃	苦狊切
16	陌	kyuək	○	狊	古闃切	2178	狊	古闃切
16	陌	hyuək	○	殈	呼狊切	2179	殈	呼狊切
16	陌	ʃʒȉk	○	寔	丞職切	2180	寔	丞職切
16	陌	tʂhik	○	測	初力切	2181	測	初力切
16	陌	dzȉk	○	崱	疾力切	2182	崱	疾力切
16	陌	dzə̏k	○	賊	疾則切	2183	賊	疾則切
16	陌	tsik	○	卽	節力切	2184	卽	節力切
16	陌	jyuə̏k	○	域	越逼切	2185	域	越逼切
16	陌	tək	○	德	多則切	2186	德	多則切
16	陌	thək	○	忒	惕德切	2187	忒	惕德切
16	陌	də̏k	○	特	敵德切	2188	特	敵德切
16	陌	lə̏k	○	勒	歴德切	2189	勒	歷德切
16	陌	pək	○	北	必勒切	2190	北	必勒切
16	陌	bə̏k	○	匐	步黑切	2191	匐	步黑切
16	陌	mə̏k	○	墨	宻北切	2192	墨	密北切
16	陌	sək	○	塞	悉則切	2193	塞	悉則切
16	陌	tsək	○	則	子德切	2194	則	子德切
16	陌	ɦə̏k	○	劾	胡得切	2195	劾	胡得切
16	陌	ɦwə̏k	○	或	穫北切	2196	或	穫北切
16	陌	ɦwə̏k	○	獲	胡麥切	2197	獲	胡麥切
16	緝	tship	八緝¶¶	緝	七入切	2198	緝	七入切
16	緝	tʂɨp	○	戢	側入切	2199	戢	側入切
16	緝	sip	○	霫	息入切	2200	霫	息入切
16	緝	szȉp	○	習	席入切	2201	習	席入切
16	緝	dzȉp	○	集	秦入切	2202	集	秦入切
16	緝	tʃip	○	執	質入切	2203	執	質入切
16	緝	dʒȉp	○	蟄	直立切	2204	蟄	直立切
16	緝	tʃhip	○	蟄	尺入切	2205	蟄	尺入切
16	緝	ʃʒȉp	○	十	寔執切	2206	十	寔執切
16	緝	ʒȉp	○	入	日執切	2207	入	日執切
16	緝	ʂɨp	○	澀	色入切	2208	澀	色入切
16	緝	lȉp	○	立	力入切	2209	立	力入切
16	緝	ʔip	○	揖	一入切	2210	揖	一入切
16	緝	hip	○	吸	許及切	2211	吸	許及切
16	緝	khip	○	泣	乞及切	2212	泣	乞及切
16	緝	kip	○	急	居立切	2213	急	居立切
16	緝	gȉp	○	及	忌立切	2214	及	忌立切
16	緝	tsip	○	湒	賫入切	2215	湒	賫入切
16	合	ɦɔ̏p	九合¶¶	合	胡閤切	2216	合	胡閤切
16	合	khɔp	○	榼	克盍切	2217	榼	克盍切
16	合	kɔp	○	閤	古沓切	2218	閤	古沓切
16	合	ʔɔp	○	姶	遏合切	2219	姶	遏合切
16	合	sap	○	趿	悉合切	2220	趿	悉合切
16	合	tsap	○	帀	作荅切	2221	帀	作答切
16	合	dzȁp	○	雜	昨荅切	2222	雜	昨答切
16	合	tap	○	答	得合切	2223	答	得合切
16	合	tshap	○	雜	七合切	2224	雜	七合切
16	合	thap	○	錔	託合切	2225	錔	託合切
16	合	dȁp	○	沓	達合切	2226	沓	達合切
16	合	lȁp	○	蠟	落合切	2227	蠟	落合切
16	合	nȁp	○	納	奴荅切	2228	納	奴答切
16	合	thap	○	榻	託甲切	2229	榻	託甲切
16	合	thap	○	塌	NA	2229	塌	NA
16	合	ɦiȁp	○	洽	胡夾切	2230	洽	胡夾切
16	合	khiap		恰	苦洽切	2231	恰	苦洽切
16	合	kiap		夾	古洽切	2232	夾	古洽切
16	合	ʂap	○	㰱	色洽切	2233	歃	色洽切
16	合	tʂhap	○	𢆍	測洽切	2234	臿	測洽切
16	合	tʂap	○	劄	竹洽切	2235	劄	竹洽切
16	合	nȁp	○	𢇵	昵洽切	2236	𢇵	胒洽切
16	合	ʔap	○	押	乙甲切	2237	押	乙甲切
16	合	hiap	○	呷	呼甲切	2238	呷	呼甲切
16	合	ɖʐȁp	○	霅	直甲切	2239	霅	直甲切
16	合	fvȁp	○	乏	扶沓切	2240	乏	扶沓切
16	合	fap	○	法	方甲切	2241	法	方甲切
16	葉	jiɛ̏p	十葉¶¶	葉	弋涉切	2242	葉	弋涉切
16	葉	giɛ̏p	○	笈	極曄切	2243	笈	極曄切
16	葉	tshiɛp	○	妾	七接切	2244	妾	七接切
16	葉	tsiɛp	○	接	卽涉切	2245	接	即涉切
16	葉	dziɛ̏p	○	捷	疾葉切	2246	捷	疾葉切
16	葉	ʃiɛp	○	攝	失涉切	2247	攝	失涉切
16	葉	tʃiɛp	○	讋	質涉切	2248	讋	質涉切
16	葉	niɛ̏p	○	聶	尼輒切	2249	聶	尼輒切
16	葉	dʒiɛ̏p	○	䐑	直涉切	2250	䐑	直涉切
16	葉	liɛ̏p	○	獵	力渉切	2251	獵	力涉切
16	葉	thiɛp	○	帖	他協切	2252	帖	他協切
16	葉	tiɛp	○	喋	丁協切	2253	喋	丁協切
16	葉	ɦiɛ̏p	○	協	胡頰切	2254	協	胡頰切
16	葉	ɦiɛ̏p	○	俠	NA	2254	俠	NA
16	葉	ɦiɛ̏p	○	拹	NA	2254	恊	NA
16	葉	kiɛp	○	頰	古協切	2255	頰	古協切
16	葉	khiɛp		篋	乞協切	2256	篋	乞協切
16	葉	hiɛp	○	偞	呼協切	2257	偞	呼協切
16	葉	siɛp	○	燮	悉協切	2258	燮	悉協切
16	葉	ŋiɛ̏p	○	業	魚怯切	2259	業	魚怯切
NA	東	puŋ		NA	NA	2260	崩	卜公切
NA	東	phuŋ		NA	NA	2261	趽	滂公切
NA	寒	nwɔ̏n		NA	NA	2262	渜	奴官切
NA	麻	tha		NA	NA	2263	他	湯家切
NA	侵	fim		NA	NA	2264	風	孚金切
NA	董	kûŋ		NA	NA	2265	礦	古猛切
NA	董	bǔŋ'		NA	NA	2266	䣙	NA
NA	紙	ûi		NA	NA	2267	芛	NA
NA	馬	nâ		NA	NA	2268	那	NA
NA	養	hwɑ̂ŋ		NA	NA	2269	謊	NA
NA	感	nâm		NA	NA	2270	湳	乃感切
NA	震	kǔn		NA	NA	2271	睔	古困切
NA	效	thǎw		NA	NA	2272	套	NA
NA	禡	ʔǎ		NA	NA	2273	大	一駕切
NA	勘	tʂhǎm		NA	NA	2274	懺	NA
NA	勘	dǎm		NA	NA	2275	贉	徒紺切
